survey_date,edp_site_id,consent_edp,consent_spt,consent_contact,consent_contact_method,over_18,postcode,state,account_holder,property_use,property_year,property_construction,property_construction_other,property_star_rating,num_floors,dwelling_type,dwelling_type_other,num_bedrooms,tenure,tenure_not_occupied,tenure_other,tenure_rented_from,tenure_rented_other,num_occupants,num_children,num_occupants_70plus,has_pets,num_type_pets,has_livestock,num_type_livestock,num_days_occupied,income_weekly,has_gas,has_gas_heating,has_gas_cooking,has_gas_hot_water,has_aircon,aircon_type,num_rooms_aircon,num_rooms_heated,num_refrigerators,has_poolpump,dryer_usage,has_ev,ev_type,ev_charger_type,significant_loads_other,commercial_loads,business_hours,connection_type,has_controlled_load,islandable,property_power_outage_types,property_power_outage_other,area_power_outage_types,area_power_outage_other,power_outage_latest,has_solar,hot_water_heat_type,hot_water_heat_type_other,rooms_heat_type,rooms_heat_type_other,has_battery,battery_size_make_model
12/17/22,W0247,Yes,No,No,,Yes,2446,NSW,Yes,Residential ,1980,Double brick,,,2,Detached house,,5 or more ,This is my home and is owned under a mortgage by me or my family,,,,,3,1,0,Yes ,1 dog,No ,,7-Jun,$800 - $1200,Yes - bottled gas & mainline gas,No ,No ,No ,Yes ,Split system aircon,1,0,2,Yes ,High ,No ,,,Spa,,,Single Phase ,Yes,,,,,,,t,,,,,t,
3/26/22,S0301,"Yes, I agree to participate",Yes,Yes,Email,Yes,4034,QLD,Yes,Residential,1912,Timber frame with fibreboard or other lightweight cladding,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,3,1,0,Yes,1 dog,No,,4-Mar,Above $1200,Yes - bottled gas,No,No,No,Yes,Split system aircon,All,All,2,No,None,No,,,Irrigation pump,,,Single phase,No,No,Storm,,,,2,t,Electric heat pump,,Other (please give details),Reverse cycle A/C,f,
3/22/22,S0302,"Yes, I agree to participate",Yes,No,,Yes,2440,NSW,Yes,Residential,1984,Other (please specify),timber frame timber cladding tin roof,,2,Detached house,,3,This is my home and is owned outright by me or my family,,,,,3,0,0,Yes,dogs 4,Yes,chooks 8 ducks 8 donkey 1,7-Jun,$800 - $1200,Yes - bottled gas,No,Yes - bottled gas,No,Yes,Wall / window mounted aircon,one,one,3 or more,No,None,Yes,hyundai ioniq,plug in mains,no,,,Single phase,Don't Know,No,Storm,,,,a month ago,t,Solar hot water,,Wood Stove,,f,
3/21/22,S0303,"Yes, I agree to participate",Yes,Yes,Email,Yes,2485,NSW,Yes,Residential,,Brick veneer,,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,0,1,No,,No,,7-Jun,Prefer not to say / Not applicable,Yes - bottled gas,No,No,No,Yes,Split system aircon,5,5,1,Yes,Low,No,,,2.4kW boiler,,,Single phase,Don't Know,No,Storm,,,,18 months,t,Electric resistance heater,,Other (please give details),reverse a/c,f,
3/21/22,S0304,"Yes, I agree to participate",Yes,Yes,Email,Yes,4170,QLD,Yes,Residential,2011,Timber frame with fibreboard or other lightweight cladding,,Not sure.,2,"Semi-detached house, townhouse or terrace",,3,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,No,,No,,Never,Less than $800,No,,,,Yes,Ducted aircon,4,4,1,No,Low,No,,,Hot water cylinder.,,,Single phase,Yes,No,"Flooding,Storm",,,,One month ago.,t,,,Other (please give details),Reverse cycle airconditioner.,f,
3/22/22,S0305,"Yes, I agree to participate",No,Yes,Email,Yes,4519,QLD,Yes,Residential,1980,Other (please specify),Steel frame,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,3,2,0,No,,No,,7-Jun,Prefer not to say / Not applicable,Yes - bottled gas,No,Yes - bottled gas,No,Yes,Split system aircon,3,0,2,Yes,Low,No,,,No,,,Three phase,No,No,Storm,,,,4 weeks,t,Electric resistance heater,,Wood Stove,,f,
3/21/22,S0306,"Yes, I agree to participate",Yes,Yes,Email,Yes,2480,NSW,Yes,Residential,1995,Timber frame with fibreboard or other lightweight cladding,,,1,Detached house,,3,This is my home and is owned outright by me or my family,,,,,3,1,0,Yes,"1 dog, 1 cat",No,,7-Jun,Above $1200,Yes - bottled gas,Yes - bottled gas,Yes - bottled gas,Yes - bottled gas,No,,,0,2,Yes,Low,No,,,Observatory with dehumidifier and computers,,,Two phase,Yes,No,Storm,,,,6 months,t,,,,,f,
3/21/22,S0307,"Yes, I agree to participate",Yes,No,,Yes,2745,NSW,Yes,Residential,1994,Brick veneer,,,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,5,3,0,Yes,1 dog,No,,5-Apr,Prefer not to say / Not applicable,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted aircon,7,7,2,No,High,No,,,,,,Three phase,Don't Know,,,,,,,t,,,Gas heater,,f,
3/22/22,S0308,"Yes, I agree to participate",Yes,Yes,Phone,Yes,2800,NSW,Yes,Mixed residential & commercial,1996,Brick veneer,,,1,Other (please give details),"Farm shed, water pumps",4,This is my home and is owned outright by me or my family,,,,,2,0,0,No,,Yes,Cattle (60 - 80); goats (15),5-Apr,Prefer not to say / Not applicable,No,,,,Yes,Ducted aircon,all,all,3 or more,Yes,Low,No,,,pumps,water pumps,farm,Single phase,Don't Know,,Storm,,,,3 months,t,,,Other (please give details),split system,f,
3/31/22,S0309,"Yes, I agree to participate",Yes,Yes,Email,Yes,5290,SA,Yes,Residential,1955,Other (please specify),Stone ,,2,Detached house,,5 or more,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,Yes,1 cat 1 dog,No,,4-Mar,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,No,No,Yes,Split system aircon,3,4,3 or more,No,Medium,No,,,No,,,Single phase,Don't Know,Yes,,,,,,t,Electric resistance heater,,Gas heater,,t,Tesla 5kw
3/25/22,S0310,"Yes, I agree to participate",Yes,Yes,Email,Yes,2077,NSW,Yes,Residential,1969,Brick veneer,,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,0,2,No,,No,,5-Apr,Prefer not to say / Not applicable,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted aircon,6,6,2,Yes,Low,No,,,Pool filter,,,Single phase,No,Yes,Storm,,,,2 months,t,,,Gas heater,,f,
3/21/22,S0311,"Yes, I agree to participate",Yes,Yes,"Email,Phone",Yes,4053,QLD,Yes,Residential,1960s?,Other (please specify),Chamfer board cladding,,1,Detached house,,3,Other (please give details),,This is my home owned outright but currently rented as my partner and I travel in Australia,,,2,0,0,Yes,2 cats,No,,7-Jun,Prefer not to say / Not applicable,No,,,,No,,,None,2,No,,No,,,No,,,,Don't Know,No,Other (please give details),Generally doesn't have outages as on same grid as a hospital,,,,t,,,,,f,
4/1/22,S0312,"Yes, I agree to participate",Yes,Yes,Email,Yes,5417,SA,Yes,Residential,1860s,Other (please specify),Stone,,1,Detached house,,2,This is my home and is owned outright by me or my family,,,,,2,0,0,Yes,2 cats,No,,7-Jun,Less than $800,No,,,,Yes,Wall / window mounted aircon,1,1,2,No,Low,No,,,Water pump,,,Three phase,Yes,,Storm,,,,12mnths,t,,,Other (please give details),Slow combustion heater,f,
3/21/22,S0313,"Yes, I agree to participate",Yes,Yes,"Email,Phone",Yes,6010,WA,Yes,Commercial or industrial,About 2000,Concrete,,,1,,,,,,,,,,,,,,,,,,Yes - bottled gas,No,No,No,Yes,Ducted evaporative cooler,large showroom with 2 units   200m2   area,none,1,No,None,No,,,Mainly Lighting some of which goes 24 x 7,Lighting Power and  air-conditioning,7.00 to 5.00 pm,,No,,,,,,,t,Instant hot water (no tank),,,,f,
3/31/22,S0314,"Yes, I agree to participate",Yes,No,,Yes,4814,QLD,Yes,Residential,1985,Brick veneer,,Cyclone rated ,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,Yes,5 dogs,No,,7-Jun,Above $1200,No,,,,Yes,Split system aircon,6,0,3 or more,Yes,High,No,,,,,,Single phase,Don't Know,,"Flooding,Storm,Wind",,,,2 weeks,t,,,Other (please give details),N/a,f,
3/22/22,S0315,"Yes, I agree to participate",Yes,Yes,Email,Yes,4133,QLD,Yes,Residential,2009,Brick veneer,,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,0,2,No,,No,,7-Jun,Prefer not to say / Not applicable,No,,,,Yes,Split system aircon,Three,Three by reverse cycle AC,1,No,None,No,,,Hot Water Heat pump and on-site Rain Water pump,,,Single phase,No,No,"Flooding,Storm,Wind,Other (please give details)",Vehicle collision,,,4 hours,t,,,Other (please give details),Reverse cycle Aircon,f,
3/21/22,S0316,"Yes, I agree to participate",Yes,Yes,Email,Yes,2323,NSW,Yes,Residential,1975,Timber frame with fibreboard or other lightweight cladding,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,Yes,1 dog 1 cat ,Yes,Chickens x8 ,2-Jan,Above $1200,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Split system aircon,2,2,2,No,High,No,,,Fishpond pump ,,,Single phase,Don't Know,,Storm,,,,5 years ,t,,,Other (please give details),Air conditioning ,f,
3/21/22,S0334,"Yes, I agree to participate",Yes,Yes,Email,Yes,2008,NSW,Yes,Commercial or industrial,,Double brick,,,2,,,,,,,,,,,,,,,,,,No,,,,Yes,Ducted aircon,9 rooms,9 rooms by aircon,2,No,None,No,,,"Computers, air conditioning",Air Conditioning,9-5 Mon-Fri,Three phase,Don't Know,No,Other (please give details),Local outage,,,1.5 years,t,,,Other (please give details),Air Conditioning,f,
3/31/22,S0317,"Yes, I agree to participate",Yes,No,,Yes,4209,QLD,Yes,Residential,2019,,,,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,3,1,0,Yes,1 dog ,No,,2-Jan,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted aircon,All,All,2,No,None,No,,,No,,,,Don't Know,No,Storm,,,,12 months,t,,,Other (please give details),Reverse ducted air con,f,
3/22/22,S0318,"Yes, I agree to participate",Yes,Yes,Email,Yes,2191,NSW,Yes,Residential,1950,Double brick,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,Yes,2 dogs,No,,7-Jun,Prefer not to say / Not applicable,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Wall / window mounted aircon,2,1,1,Yes,High,No,,,,,,,Don't Know,,,,,,,t,,,Gas heater,,f,
3/21/22,S0319,"Yes, I agree to participate",Yes,No,,Yes,3155,VIC,Yes,Residential,,Brick veneer,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,No,,No,,4-Mar,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted evaporative cooler,5,7,2,No,None,No,,,,,,,Don't Know,,,,,,,t,,,Gas heater,,f,
3/31/22,S0320,"Yes, I agree to participate",Yes,No,,Yes,2285,NSW,Yes,Residential,2018,Brick veneer,,,2,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,Yes,1 dog,No,,5-Apr,$800 - $1200,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted aircon,5,0,3 or more,No,Low,No,,,Outdoor spa/hot tub ,,,Single phase,Don't Know,,Storm,,,,3 months ,t,,,,,f,
4/1/22,S0321,"Yes, I agree to participate",No,No,,Yes,2322,NSW,Yes,Residential,2021,Brick veneer,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,1,1,0,Yes,2 x Bearded Dragons,No,,5-Apr,Prefer not to say / Not applicable,Yes - connected to the gas main,No,No,No,Yes,Ducted aircon,All,,2,No,Medium,No,,,"Air Conditioner, Dryer, Air Conditioner, Dish Washer, Air Conditioner",,,Single phase,Don't Know,Yes,,,,,,t,Electric heat pump,,,,t,
3/21/22,S0322,"Yes, I agree to participate",No,Yes,Email,Yes,2675,NSW,Yes,Residential,2001,Timber frame with fibreboard or other lightweight cladding,,,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,1,0,0,Yes,cats,Yes,15 sheep,7-Jun,Prefer not to say / Not applicable,Yes - bottled gas,No,Yes - bottled gas,Yes - bottled gas,No,,,1,2,Yes,None,No,,,riverpump and borehole ,,,Three phase,Don't Know,No,Storm,,,,2 weeks ,t,,,Wood Stove,,f,
3/21/22,S0323,"Yes, I agree to participate",Yes,Yes,Email,Yes,2486,NSW,Yes,Residential,2013,Timber frame with fibreboard or other lightweight cladding,,,2,Detached house,,5 or more,This is my home and is owned under a mortgage by me or my family,,,,,5,3,0,Yes,Dog Cats x2 Rabbit,No,,7-Jun,Above $1200,Yes - bottled gas,No,Yes - bottled gas,Yes - bottled gas,Yes,Split system aircon,1,0,3 or more,No,High,No,,,teenages,,,Single phase,Don't Know,No,"Flooding,Storm",,,,week,t,,,,,f,
3/21/22,S0324,"Yes, I agree to participate",Yes,Yes,Email,Yes,5092,SA,Yes,Residential,1969,Double brick,,,1,"Semi-detached house, townhouse or terrace",,2,This is my home and is owned under a mortgage by me or my family,,,,,1,0,0,Yes,1 dog,No,,7-Jun,$800 - $1200,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted aircon,3,3,1,No,None,No,,,My tv,,,Off-grid,Yes,Yes,,,Storm,,Can't remember ,t,,,Other (please give details),Ducted air conditioning and heating. ,t,Don't know
3/21/22,S0325,"Yes, I agree to participate",Yes,Yes,Email,Yes,5089,SA,Yes,Residential,1994,Other (please specify),double brick and timber on top floor,,2,Detached house,,5 or more,This is my home and is owned outright by me or my family,,,,,4,3,0,Yes,one dog,No,,7-Jun,Prefer not to say / Not applicable,Yes - connected to the gas main,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes,Split system aircon,2,2,2,No,Low,No,,,no,,,Single phase,Don't Know,No,Other (please give details),tree branch falling on lines,,,10 hours,t,,,Gas heater,,f,
3/31/22,S0326,"Yes, I agree to participate",Yes,No,,Yes,4670,QLD,Yes,Residential,,Timber frame with fibreboard or other lightweight cladding,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,5,3,0,Yes,2 Dogs,No,,7-Jun,$800 - $1200,Yes - bottled gas,No,Yes - bottled gas,No,Yes,Split system aircon,4,4,2,Yes,High,No,,,No,,,Single phase,Don't Know,,Storm,,,,,t,,,Other (please give details),Split system ,f,
3/21/22,S0327,"Yes, I agree to participate",No,No,,Yes,4073,QLD,Yes,Residential,1977,Timber frame with fibreboard or other lightweight cladding,,,2,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,3,1,0,Yes,1 dog,No,,7-Jun,Above $1200,Yes - bottled gas,No,Yes - bottled gas,No,Yes,Split system aircon,1,0,1,No,Low,No,,,No,,,Two phase,No,,Storm,,,,12 months,t,Electric heat pump,,Other (please give details),Not heated,f,
3/31/22,S0328,"Yes, I agree to participate",Yes,No,,Yes,2284,NSW,Yes,Residential,2020,Brick veneer,,,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,Yes,1 Dog,No,,7-Jun,Prefer not to say / Not applicable,No,,,,Yes,Ducted aircon,6,6,2,No,Low,No,,,No,,,Single phase,Don't Know,Yes,Other (please give details),No power outages,,,,t,,,Other (please give details),Reverse Cycle Air Conditioning Ducted in all rooms.,f,
3/21/22,S0329,"Yes, I agree to participate",Yes,Yes,Email,Yes,4035,QLD,Yes,Residential,1999,Brick veneer,,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,0,2,No,,No,,7-Jun,Prefer not to say / Not applicable,No,,,,Yes,Ducted aircon,10,A/C heat - 10,3 or more,No,Low,No,,,No,,,Three phase,No,No,Other (please give details),No,,,6 months,t,,,Other (please give details),A/C ,f,
3/21/22,S0330,"Yes, I agree to participate",Yes,No,,Yes,2031,NSW,Yes,Residential,2007,Brick veneer,,,3,Detached house,,4,This is my home and is owned outright by me or my family,,,,,4,2,0,No,,No,,7-Jun,Above $1200,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Split system aircon,6,6,2,Yes,Medium,No,,,,,,Three phase,Don't Know,No,,,,,,t,,,Electric heater,,f,
4/1/22,S0331,"Yes, I agree to participate",Yes,Yes,Email,Yes,5251,SA,Yes,Commercial or industrial,1991,Brick veneer,,,2,,,,,,,,,,,,,,,,,,No,,,,Yes,Ducted aircon,18,18,1,No,None,No,,,Hot water systems,219kw per week,8am to 4pm weekdays,Two phase,No,No,,,,,,t,,,Electric heater,,f,
3/22/22,S0332,"Yes, I agree to participate",Yes,No,,Yes,2287,NSW,Yes,Residential,2016,Brick veneer,,,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,2,1,0,Yes,1 cat and 1 dog,No,,7-Jun,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted aircon,7,7,1,No,Medium,No,,,No,,,Three phase,Don't Know,,,,,,,t,,,Other (please give details),"Gas fireplace in main living area, electric panel heater in nursery and ducted air con if needed in other areas",f,
3/22/22,S0333,"Yes, I agree to participate",Yes,No,,Yes,2350,NSW,Yes,Residential,1999,Brick veneer,,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,1,0,Yes,1 Dog,No,,4-Mar,$800 - $1200,No,,,,Yes,Split system aircon,2,1,1,No,Low,No,,,,,,Single phase,Yes,No,,,,,,t,,,Underfloor heating,,f,
3/23/22,S0335,"Yes, I agree to participate",Yes,Yes,"Email,Phone",Yes,2760,NSW,Yes,Residential,2001,Brick veneer,,,2,Detached house,,4,This is my home and is owned outright by me or my family,,,,,3,2,0,No,,No,,4-Mar,Above $1200,No,,,,Yes,Ducted aircon,10,none,1,No,Low,No,,,no,,,Three phase,No,No,Storm,,,,4 months,t,,,Other (please give details),air conditioner,f,
3/21/22,S0336,"Yes, I agree to participate",No,No,,Yes,4556,QLD,Yes,Residential,1994,Brick veneer,,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,0,0,Yes,1 dog,No,,7-Jun,$800 - $1200,No,,,,Yes,Split system aircon,4,4,1,Yes,None,No,,,No ,,,Single phase,No,No,Storm,,,,6 months ,t,,,Other (please give details),Reverse cycle ,f,
3/21/22,S0337,"Yes, I agree to participate",Yes,Yes,Email,Yes,2227,NSW,Yes,Residential,2001,Brick veneer,,,2,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,Yes,1 x Dog,No,,4-Mar,Prefer not to say / Not applicable,Yes - bottled gas,Yes - bottled gas,No,No,Yes,Split system aircon,1,1,2,No,Medium,No,,,Spa,,,Single phase,Don't Know,No,"Storm,Wind",,,,2 months,t,Electric resistance heater,,Gas heater,,f,
3/22/22,S0338,"Yes, I agree to participate",Yes,Yes,Email,Yes,5095,SA,Yes,Residential,2016,Brick veneer,,,1,"Semi-detached house, townhouse or terrace",,2,This is my home and is owned outright by me or my family,,,,,2,0,2,No,,No,,7-Jun,$800 - $1200,Yes - connected to the gas main,No,No,Yes - connected to the gas main,Yes,Ducted aircon,4,4,2,No,Low,No,,,no,,,Single phase,Don't Know,Yes,Other (please give details),lightening,,,2years,t,,,Electric heater,,t,tesla power wall 2
3/21/22,S0339,"Yes, I agree to participate",Yes,Yes,Email,Yes,2478,NSW,Yes,Residential,2006,Timber frame with fibreboard or other lightweight cladding,,,2,Detached house,,3,This is my home and is owned outright by me or my family,,,,,2,0,0,No,,No,,7-Jun,Above $1200,No,,,,Yes,Ducted aircon,3,4,2,No,Low,Yes,Tesla Model 3 RWD,15 amp socket primarily supplied by solar,Hot water heater,,,Single phase,No,No,Other (please give details),Unknown causes,,,2 months,t,,,Other (please give details),reverse cycle aircon for 3 rooms. Electric heater for 1,f,
3/22/22,S0340,"Yes, I agree to participate",Yes,Yes,"Email,Phone",Yes,3030,VIC,Yes,Residential,,Brick veneer,,,1,Detached house,,3,This is my home and is owned outright by me or my family,,,,,2,0,1,Yes,2 dogs,No,,7-Jun,Prefer not to say / Not applicable,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,No,No,,,6,1,No,Low,No,,,No,,,Single phase,No,No,,,,,,t,Electric heat pump,,Other (please give details),Gas central heating ,f,
3/21/22,S0341,"Yes, I agree to participate",Yes,Yes,Email,Yes,4105,QLD,Yes,Residential,2015,Timber frame with fibreboard or other lightweight cladding,,,2,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,0,0,Yes,1 cat,No,,7-Jun,Above $1200,Yes - bottled gas,No,Yes - bottled gas,Yes - bottled gas,Yes,Ducted aircon,6,0,3 or more,No,Medium,No,,,electric oven and ducted aircon,,,Single phase,Don't Know,No,,,,,,t,,,,,f,
